"","X","Participant.Private.ID","Participant.Status","Task.Name","branch.53l8","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability"
"3095",40223,6094448,"complete","block b","musicreaders","trial",13,1401,1,1,"invalid","invalid","musicreaders"
"3096",40235,6094448,"complete","block b","musicreaders","trial",14,2162,1,1,"valid","valid","musicreaders"
"3097",40247,6094448,"complete","block b","musicreaders","trial",15,2546,1,1,"valid","valid","musicreaders"
"3098",40259,6094448,"complete","block b","musicreaders","trial",16,1316,1,1,"valid","valid","musicreaders"
"3099",40271,6094448,"complete","block b","musicreaders","trial",17,1153,1,1,"neutral","neutral","musicreaders"
"3100",40283,6094448,"complete","block b","musicreaders","trial",18,2447,1,0,"valid","valid","musicreaders"
"3101",40295,6094448,"complete","block b","musicreaders","trial",19,2861,1,1,"neutral","neutral","musicreaders"
"3102",40307,6094448,"complete","block b","musicreaders","trial",20,1233,1,0,"valid","valid","musicreaders"
"3103",40319,6094448,"complete","block b","musicreaders","trial",21,2431,1,1,"valid","valid","musicreaders"
"3104",40331,6094448,"complete","block b","musicreaders","trial",22,1713,1,1,"neutral","neutral","musicreaders"
"3105",40343,6094448,"complete","block b","musicreaders","trial",23,2799,1,1,"valid","valid","musicreaders"
"3106",40373,6204416,"complete","block b","musicreaders","trial",1,2117,1,1,"invalid","invalid","musicreaders"
"3107",40385,6204416,"complete","block b","musicreaders","trial",2,1483,1,1,"valid","valid","musicreaders"
"3108",40397,6204416,"complete","block b","musicreaders","trial",3,2082,1,1,"valid","valid","musicreaders"
"3109",40409,6204416,"complete","block b","musicreaders","trial",4,3050,1,0,"valid","valid","musicreaders"
"3110",40421,6204416,"complete","block b","musicreaders","trial",5,3050,1,0,"valid","valid","musicreaders"
"3111",40433,6204416,"complete","block b","musicreaders","trial",6,3733,1,1,"neutral","neutral","musicreaders"
"3112",40445,6204416,"complete","block b","musicreaders","trial",7,4033,1,1,"valid","valid","musicreaders"
"3113",40457,6204416,"complete","block b","musicreaders","trial",8,3000,1,0,"neutral","neutral","musicreaders"
"3114",40469,6204416,"complete","block b","musicreaders","trial",9,1566,1,1,"valid","valid","musicreaders"
"3115",40481,6204416,"complete","block b","musicreaders","trial",10,1283,1,1,"valid","valid","musicreaders"
"3116",40493,6204416,"complete","block b","musicreaders","trial",11,2131,1,0,"neutral","neutral","musicreaders"
"3117",40505,6204416,"complete","block b","musicreaders","trial",12,1316,1,1,"invalid","invalid","musicreaders"
"3118",40517,6204416,"complete","block b","musicreaders","trial",13,849,1,1,"valid","valid","musicreaders"
"3119",40529,6204416,"complete","block b","musicreaders","trial",14,2167,1,0,"invalid","invalid","musicreaders"
"3120",40541,6204416,"complete","block b","musicreaders","trial",15,2183,1,0,"valid","valid","musicreaders"
"3121",40553,6204416,"complete","block b","musicreaders","trial",16,1799,1,0,"valid","valid","musicreaders"
"3122",40565,6204416,"complete","block b","musicreaders","trial",17,1184,1,1,"valid","valid","musicreaders"
"3123",40577,6204416,"complete","block b","musicreaders","trial",18,1484,1,0,"valid","valid","musicreaders"
"3124",40589,6204416,"complete","block b","musicreaders","trial",19,1900,1,1,"neutral","neutral","musicreaders"
"3125",40601,6204416,"complete","block b","musicreaders","trial",20,2483,1,0,"invalid","invalid","musicreaders"
"3126",40613,6204416,"complete","block b","musicreaders","trial",21,2200,1,0,"valid","valid","musicreaders"
"3127",40625,6204416,"complete","block b","musicreaders","trial",22,1850,1,1,"valid","valid","musicreaders"
"3128",40637,6204416,"complete","block b","musicreaders","trial",23,1333,1,1,"valid","valid","musicreaders"
"3129",40667,5613339,"complete","EXPERIMENT1b","musicreaders","trial",1,2296.2,1,1,"neutral","neutral","musicreaders"
"3130",40679,5613339,"complete","EXPERIMENT1b","musicreaders","trial",2,2624,1,1,"valid","valid","musicreaders"
"3131",40691,5613339,"complete","EXPERIMENT1b","musicreaders","trial",3,1727.3,1,1,"valid","valid","musicreaders"
"3132",40703,5613339,"complete","EXPERIMENT1b","musicreaders","trial",4,2981.5,1,1,"valid","valid","musicreaders"
"3133",40715,5613339,"complete","EXPERIMENT1b","musicreaders","trial",5,3129.9,1,1,"valid","valid","musicreaders"
"3134",40727,5613339,"complete","EXPERIMENT1b","musicreaders","trial",6,1649.6,1,1,"valid","valid","musicreaders"
"3135",40739,5613339,"complete","EXPERIMENT1b","musicreaders","trial",7,5831.4,1,1,"invalid","invalid","musicreaders"
"3136",40751,5613339,"complete","EXPERIMENT1b","musicreaders","trial",8,5052.1,1,1,"valid","valid","musicreaders"
"3137",40763,5613339,"complete","EXPERIMENT1b","musicreaders","trial",9,3147.7,1,1,"valid","valid","musicreaders"
"3138",40775,5613339,"complete","EXPERIMENT1b","musicreaders","trial",10,3825.4,1,1,"valid","valid","musicreaders"
"3139",40787,5613339,"complete","EXPERIMENT1b","musicreaders","trial",11,2107.8,1,1,"neutral","neutral","musicreaders"
"3140",40799,5613339,"complete","EXPERIMENT1b","musicreaders","trial",12,2202.7,1,1,"valid","valid","musicreaders"
"3141",40811,5613339,"complete","EXPERIMENT1b","musicreaders","trial",13,2200.9,1,1,"invalid","invalid","musicreaders"
"3142",40823,5613339,"complete","EXPERIMENT1b","musicreaders","trial",14,2730.2,1,1,"neutral","neutral","musicreaders"
"3143",40835,5613339,"complete","EXPERIMENT1b","musicreaders","trial",15,2033.8,1,1,"valid","valid","musicreaders"
"3144",40847,5613339,"complete","EXPERIMENT1b","musicreaders","trial",16,1604,1,1,"valid","valid","musicreaders"
"3145",40859,5613339,"complete","EXPERIMENT1b","musicreaders","trial",17,2868.8,1,1,"invalid","invalid","musicreaders"
"3146",40871,5613339,"complete","EXPERIMENT1b","musicreaders","trial",18,3069.3,1,1,"valid","valid","musicreaders"
"3147",40883,5613339,"complete","EXPERIMENT1b","musicreaders","trial",19,2622.4,1,1,"valid","valid","musicreaders"
"3148",40895,5613339,"complete","EXPERIMENT1b","musicreaders","trial",20,2223.6,1,1,"valid","valid","musicreaders"
"3149",40907,5613339,"complete","EXPERIMENT1b","musicreaders","trial",21,2440.5,1,1,"neutral","neutral","musicreaders"
"3150",40919,5613339,"complete","EXPERIMENT1b","musicreaders","trial",22,2934.2,1,1,"invalid","invalid","musicreaders"
"3151",40931,5613339,"complete","EXPERIMENT1b","musicreaders","trial",23,1775.6,1,1,"valid","valid","musicreaders"
"3152",40961,5627762,"complete","EXPERIMENT1b","musicreaders","trial",1,2690.1,1,0,"neutral","neutral","musicreaders"
"3153",40973,5627762,"complete","EXPERIMENT1b","musicreaders","trial",2,3257.9,1,1,"valid","valid","musicreaders"
"3154",40985,5627762,"complete","EXPERIMENT1b","musicreaders","trial",3,3508.2,1,0,"valid","valid","musicreaders"
"3155",40997,5627762,"complete","EXPERIMENT1b","musicreaders","trial",4,1842.3,1,1,"neutral","neutral","musicreaders"
"3156",41009,5627762,"complete","EXPERIMENT1b","musicreaders","trial",5,4612.1,1,1,"neutral","neutral","musicreaders"
"3157",41021,5627762,"complete","EXPERIMENT1b","musicreaders","trial",6,2474.6,1,0,"valid","valid","musicreaders"
"3158",41033,5627762,"complete","EXPERIMENT1b","musicreaders","trial",7,27325.4,1,1,"valid","valid","musicreaders"
"3159",41045,5627762,"complete","EXPERIMENT1b","musicreaders","trial",8,2259.7,1,0,"valid","valid","musicreaders"
"3160",41057,5627762,"complete","EXPERIMENT1b","musicreaders","trial",9,5116.3,1,1,"valid","valid","musicreaders"
"3161",41069,5627762,"complete","EXPERIMENT1b","musicreaders","trial",10,50225,1,0,"valid","valid","musicreaders"
"3162",41081,5627762,"complete","EXPERIMENT1b","musicreaders","trial",11,2041.9,1,1,"invalid","invalid","musicreaders"
"3163",41093,5627762,"complete","EXPERIMENT1b","musicreaders","trial",12,3694.6,1,0,"valid","valid","musicreaders"
"3164",41105,5627762,"complete","EXPERIMENT1b","musicreaders","trial",13,1776.8,1,1,"valid","valid","musicreaders"
"3165",41117,5627762,"complete","EXPERIMENT1b","musicreaders","trial",14,2141.7,1,0,"valid","valid","musicreaders"
"3166",41129,5627762,"complete","EXPERIMENT1b","musicreaders","trial",15,3176.4,1,1,"valid","valid","musicreaders"
"3167",41141,5627762,"complete","EXPERIMENT1b","musicreaders","trial",16,4026.5,1,1,"invalid","invalid","musicreaders"
"3168",41153,5627762,"complete","EXPERIMENT1b","musicreaders","trial",17,1691.8,1,1,"invalid","invalid","musicreaders"
"3169",41165,5627762,"complete","EXPERIMENT1b","musicreaders","trial",18,4391.6,1,0,"valid","valid","musicreaders"
"3170",41177,5627762,"complete","EXPERIMENT1b","musicreaders","trial",19,1844.2,1,1,"valid","valid","musicreaders"
"3171",41189,5627762,"complete","EXPERIMENT1b","musicreaders","trial",20,1362.2,1,0,"neutral","neutral","musicreaders"
"3172",41201,5627762,"complete","EXPERIMENT1b","musicreaders","trial",21,31011.3,1,0,"valid","valid","musicreaders"
"3173",41213,5627762,"complete","EXPERIMENT1b","musicreaders","trial",22,4292.8,1,1,"invalid","invalid","musicreaders"
"3174",41225,5627762,"complete","EXPERIMENT1b","musicreaders","trial",23,1992.6,1,0,"valid","valid","musicreaders"
"3175",41256,5628783,"complete","block b","musicreaders","trial",1,3704,1,1,"valid","valid","musicreaders"
"3176",41268,5628783,"complete","block b","musicreaders","trial",2,1900,1,0,"neutral","neutral","musicreaders"
"3177",41280,5628783,"complete","block b","musicreaders","trial",3,2284,1,0,"invalid","invalid","musicreaders"
"3178",41292,5628783,"complete","block b","musicreaders","trial",4,1259,1,0,"invalid","invalid","musicreaders"
"3179",41304,5628783,"complete","block b","musicreaders","trial",5,3628,1,0,"valid","valid","musicreaders"
"3180",41316,5628783,"complete","block b","musicreaders","trial",6,1206,1,1,"valid","valid","musicreaders"
"3181",41328,5628783,"complete","block b","musicreaders","trial",7,1048,1,0,"valid","valid","musicreaders"
"3182",41340,5628783,"complete","block b","musicreaders","trial",8,1681,1,1,"valid","valid","musicreaders"
"3183",41352,5628783,"complete","block b","musicreaders","trial",9,1614,1,1,"neutral","neutral","musicreaders"
"3184",41364,5628783,"complete","block b","musicreaders","trial",10,4289,1,0,"valid","valid","musicreaders"
"3185",41376,5628783,"complete","block b","musicreaders","trial",11,1681,1,1,"valid","valid","musicreaders"
"3186",41388,5628783,"complete","block b","musicreaders","trial",12,2709,1,0,"neutral","neutral","musicreaders"
"3187",41400,5628783,"complete","block b","musicreaders","trial",13,2056,1,0,"valid","valid","musicreaders"
"3188",41412,5628783,"complete","block b","musicreaders","trial",14,2675,1,1,"valid","valid","musicreaders"
"3189",41424,5628783,"complete","block b","musicreaders","trial",15,1130,1,0,"invalid","invalid","musicreaders"
"3190",41436,5628783,"complete","block b","musicreaders","trial",16,2423,1,1,"invalid","invalid","musicreaders"
"3191",41448,5628783,"complete","block b","musicreaders","trial",17,3040,1,0,"valid","valid","musicreaders"
"3192",41460,5628783,"complete","block b","musicreaders","trial",18,1663,1,1,"valid","valid","musicreaders"
"3193",41472,5628783,"complete","block b","musicreaders","trial",19,1190,1,1,"valid","valid","musicreaders"
"3194",41484,5628783,"complete","block b","musicreaders","trial",20,1581,1,1,"valid","valid","musicreaders"
"3195",41496,5628783,"complete","block b","musicreaders","trial",21,2427,1,1,"neutral","neutral","musicreaders"
"3196",41508,5628783,"complete","block b","musicreaders","trial",22,2486,1,1,"valid","valid","musicreaders"
"3197",41520,5628783,"complete","block b","musicreaders","trial",23,2132,1,1,"valid","valid","musicreaders"
"3198",41550,5629186,"complete","block b","musicreaders","trial",1,2677.9,1,1,"valid","valid","musicreaders"
"3199",41562,5629186,"complete","block b","musicreaders","trial",2,1987.1,1,1,"valid","valid","musicreaders"
"3200",41574,5629186,"complete","block b","musicreaders","trial",3,2596.3,1,0,"valid","valid","musicreaders"
"3201",41586,5629186,"complete","block b","musicreaders","trial",4,3380.8,1,0,"neutral","neutral","musicreaders"
"3202",41598,5629186,"complete","block b","musicreaders","trial",5,2046.1,1,1,"valid","valid","musicreaders"
"3203",41610,5629186,"complete","block b","musicreaders","trial",6,1863.8,1,0,"invalid","invalid","musicreaders"
"3204",41622,5629186,"complete","block b","musicreaders","trial",7,4471.9,1,1,"invalid","invalid","musicreaders"
"3205",41634,5629186,"complete","block b","musicreaders","trial",8,2527.9,1,1,"valid","valid","musicreaders"
"3206",41646,5629186,"complete","block b","musicreaders","trial",9,1866,1,0,"valid","valid","musicreaders"
"3207",41658,5629186,"complete","block b","musicreaders","trial",10,2729.2,1,0,"valid","valid","musicreaders"
"3208",41670,5629186,"complete","block b","musicreaders","trial",11,3119.4,1,1,"valid","valid","musicreaders"
"3209",41682,5629186,"complete","block b","musicreaders","trial",12,3299.1,1,1,"valid","valid","musicreaders"
"3210",41694,5629186,"complete","block b","musicreaders","trial",13,2946.6,1,0,"neutral","neutral","musicreaders"
"3211",41706,5629186,"complete","block b","musicreaders","trial",14,3544.6,1,1,"valid","valid","musicreaders"
"3212",41718,5629186,"complete","block b","musicreaders","trial",15,2579.5,1,1,"neutral","neutral","musicreaders"
"3213",41730,5629186,"complete","block b","musicreaders","trial",16,2751.7,1,1,"valid","valid","musicreaders"
"3214",41742,5629186,"complete","block b","musicreaders","trial",17,2180,1,1,"invalid","invalid","musicreaders"
"3215",41754,5629186,"complete","block b","musicreaders","trial",18,2683.6,1,0,"invalid","invalid","musicreaders"
"3216",41766,5629186,"complete","block b","musicreaders","trial",19,2183.2,1,1,"neutral","neutral","musicreaders"
"3217",41778,5629186,"complete","block b","musicreaders","trial",20,3660.4,1,1,"valid","valid","musicreaders"
"3218",41790,5629186,"complete","block b","musicreaders","trial",21,3041.8,1,1,"valid","valid","musicreaders"
"3219",41802,5629186,"complete","block b","musicreaders","trial",22,2485.2,1,1,"valid","valid","musicreaders"
"3220",41814,5629186,"complete","block b","musicreaders","trial",23,2126.1,1,1,"valid","valid","musicreaders"
"3221",41844,5645045,"complete","block b","musicreaders","trial",1,2353.6,1,1,"valid","valid","musicreaders"
"3222",41856,5645045,"complete","block b","musicreaders","trial",2,2384.5,1,0,"valid","valid","musicreaders"
"3223",41868,5645045,"complete","block b","musicreaders","trial",3,4068.4,1,1,"neutral","neutral","musicreaders"
"3224",41880,5645045,"complete","block b","musicreaders","trial",4,1432,1,1,"invalid","invalid","musicreaders"
"3225",41892,5645045,"complete","block b","musicreaders","trial",5,2578.8,1,1,"valid","valid","musicreaders"
"3226",41904,5645045,"complete","block b","musicreaders","trial",6,1274.1,1,1,"valid","valid","musicreaders"
"3227",41916,5645045,"complete","block b","musicreaders","trial",7,1803.3,1,1,"valid","valid","musicreaders"
"3228",41928,5645045,"complete","block b","musicreaders","trial",8,1652.8,1,1,"valid","valid","musicreaders"
"3229",41940,5645045,"complete","block b","musicreaders","trial",9,2640.8,1,1,"neutral","neutral","musicreaders"
"3230",41952,5645045,"complete","block b","musicreaders","trial",10,3425.4,1,1,"valid","valid","musicreaders"
"3231",41964,5645045,"complete","block b","musicreaders","trial",11,3387.7,1,1,"valid","valid","musicreaders"
"3232",41976,5645045,"complete","block b","musicreaders","trial",12,2622.3,1,1,"neutral","neutral","musicreaders"
"3233",41988,5645045,"complete","block b","musicreaders","trial",13,2416,1,1,"invalid","invalid","musicreaders"
"3234",42000,5645045,"complete","block b","musicreaders","trial",14,2370.6,1,1,"valid","valid","musicreaders"
