"","X","Participant.Private.ID","Task.Name","branch.53l8.x","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability","branch.53l8.y","BI_01","AE_mean","PA_mean","MT_mean","SA_mean","EM_mean","GM_mean"
"3881",3875,6089389,"EXPERIMENT1beasy","nonreaders","trial",20,2783.2,1,1,"neutral","neutral","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3882",3862,6089389,"EXPERIMENT1b","nonreaders","trial",21,3386.8,1,0,"valid","valid","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3883",3876,6089389,"EXPERIMENT1beasy","nonreaders","trial",21,2245.9,1,0,"neutral","neutral","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3884",3863,6089389,"EXPERIMENT1b","nonreaders","trial",22,3093.1,1,0,"valid","valid","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3885",3877,6089389,"EXPERIMENT1beasy","nonreaders","trial",22,2699.1,1,1,"valid","valid","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3886",3878,6089389,"EXPERIMENT1beasy","nonreaders","trial",23,1263,1,1,"valid","valid","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3887",3879,6089389,"EXPERIMENT1b","nonreaders","trial",23,3569.3,1,0,"invalid","invalid","nonreaders","nonreaders","The guitar, but I can't say I'm playing it, because I had only been trained for 1 year,",5.777777778,6.111111111,2.571428571,2.142857143,6.5,3.444444444
"3888",3925,6089393,"EXPERIMENT1b","nonreaders","trial",1,3307.9,1,1,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3889",3927,6089393,"EXPERIMENT1beasy","nonreaders","trial",1,2364.9,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3890",3914,6089393,"EXPERIMENT1beasy","nonreaders","trial",2,1937.2,1,0,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3891",3926,6089393,"EXPERIMENT1b","nonreaders","trial",2,2625,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3892",3915,6089393,"EXPERIMENT1beasy","nonreaders","trial",3,3939.3,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3893",3920,6089393,"EXPERIMENT1b","nonreaders","trial",3,1670.8,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3894",3907,6089393,"EXPERIMENT1beasy","nonreaders","trial",4,3598.2,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3895",3912,6089393,"EXPERIMENT1b","nonreaders","trial",4,1556.7,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3896",3913,6089393,"EXPERIMENT1b","nonreaders","trial",5,2250.3,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3897",3917,6089393,"EXPERIMENT1beasy","nonreaders","trial",5,1406,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3898",3901,6089393,"EXPERIMENT1b","nonreaders","trial",6,2290.5,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3899",3918,6089393,"EXPERIMENT1beasy","nonreaders","trial",6,2744.8,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3900",3908,6089393,"EXPERIMENT1b","nonreaders","trial",7,3339.6,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3901",3924,6089393,"EXPERIMENT1beasy","nonreaders","trial",7,2422.6,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3902",3905,6089393,"EXPERIMENT1b","nonreaders","trial",8,3306.8,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3903",3929,6089393,"EXPERIMENT1beasy","nonreaders","trial",8,1821.3,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3904",3919,6089393,"EXPERIMENT1b","nonreaders","trial",9,1692.7,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3905",3930,6089393,"EXPERIMENT1beasy","nonreaders","trial",9,2799.8,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3906",3916,6089393,"EXPERIMENT1b","nonreaders","trial",10,2107.6,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3907",3931,6089393,"EXPERIMENT1beasy","nonreaders","trial",10,2596.4,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3908",3921,6089393,"EXPERIMENT1b","nonreaders","trial",11,3037.2,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3909",3928,6089393,"EXPERIMENT1beasy","nonreaders","trial",11,2370.6,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3910",3922,6089393,"EXPERIMENT1b","nonreaders","trial",12,4176.7,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3911",3933,6089393,"EXPERIMENT1beasy","nonreaders","trial",12,2414.9,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3912",3909,6089393,"EXPERIMENT1b","nonreaders","trial",13,3705.4,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3913",3923,6089393,"EXPERIMENT1beasy","nonreaders","trial",13,1708.1,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3914",3910,6089393,"EXPERIMENT1b","nonreaders","trial",14,1926.5,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3915",3932,6089393,"EXPERIMENT1beasy","nonreaders","trial",14,1117.2,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3916",3900,6089393,"EXPERIMENT1b","nonreaders","trial",15,4572.6,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3917",3911,6089393,"EXPERIMENT1beasy","nonreaders","trial",15,2604.4,1,0,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3918",3897,6089393,"EXPERIMENT1b","nonreaders","trial",16,2332.9,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3919",3903,6089393,"EXPERIMENT1beasy","nonreaders","trial",16,2201.2,1,1,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3920",3892,6089393,"EXPERIMENT1b","nonreaders","trial",17,2681.1,1,1,"invalid","invalid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3921",3902,6089393,"EXPERIMENT1beasy","nonreaders","trial",17,2976.6,1,0,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3922",3890,6089393,"EXPERIMENT1b","nonreaders","trial",18,1902.8,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3923",3898,6089393,"EXPERIMENT1beasy","nonreaders","trial",18,1048.9,1,1,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3924",3888,6089393,"EXPERIMENT1b","nonreaders","trial",19,1402.9,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3925",3904,6089393,"EXPERIMENT1beasy","nonreaders","trial",19,1062.9,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3926",3895,6089393,"EXPERIMENT1b","nonreaders","trial",20,3179.4,1,1,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3927",3906,6089393,"EXPERIMENT1beasy","nonreaders","trial",20,3351.1,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3928",3891,6089393,"EXPERIMENT1beasy","nonreaders","trial",21,3128.6,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3929",3896,6089393,"EXPERIMENT1b","nonreaders","trial",21,1688.5,1,0,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3930",3893,6089393,"EXPERIMENT1beasy","nonreaders","trial",22,2371.7,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3931",3894,6089393,"EXPERIMENT1b","nonreaders","trial",22,2363.2,1,0,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3932",3889,6089393,"EXPERIMENT1b","nonreaders","trial",23,2490.1,1,1,"neutral","neutral","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3933",3899,6089393,"EXPERIMENT1beasy","nonreaders","trial",23,3106.2,1,1,"valid","valid","nonreaders","nonreaders","voice",4.444444444,5.111111111,3.571428571,4.285714286,6.666666667,4.277777778
"3934",3937,6089394,"EXPERIMENT1b","nonreaders","trial",1,2557.7,1,1,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3935",3966,6089394,"EXPERIMENT1beasy","nonreaders","trial",1,4718.3,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3936",3936,6089394,"EXPERIMENT1b","nonreaders","trial",2,4856.7,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3937",3972,6089394,"EXPERIMENT1beasy","nonreaders","trial",2,5070.2,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3938",3934,6089394,"EXPERIMENT1b","nonreaders","trial",3,3446.3,1,1,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3939",3960,6089394,"EXPERIMENT1beasy","nonreaders","trial",3,4046,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3940",3961,6089394,"EXPERIMENT1b","nonreaders","trial",4,2351,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3941",3975,6089394,"EXPERIMENT1beasy","nonreaders","trial",4,4983.1,1,1,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3942",3958,6089394,"EXPERIMENT1b","nonreaders","trial",5,5057.7,1,0,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3943",3979,6089394,"EXPERIMENT1beasy","nonreaders","trial",5,2625.6,1,0,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3944",3976,6089394,"EXPERIMENT1b","nonreaders","trial",6,2726.7,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3945",3977,6089394,"EXPERIMENT1beasy","nonreaders","trial",6,4830,1,1,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3946",3949,6089394,"EXPERIMENT1b","nonreaders","trial",7,2470.5,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3947",3978,6089394,"EXPERIMENT1beasy","nonreaders","trial",7,4178,1,0,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3948",3963,6089394,"EXPERIMENT1b","nonreaders","trial",8,2957.1,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3949",3964,6089394,"EXPERIMENT1beasy","nonreaders","trial",8,4405.4,1,1,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3950",3942,6089394,"EXPERIMENT1b","nonreaders","trial",9,1594.8,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3951",3965,6089394,"EXPERIMENT1beasy","nonreaders","trial",9,3289,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3952",3951,6089394,"EXPERIMENT1beasy","nonreaders","trial",10,2546.6,1,0,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3953",3962,6089394,"EXPERIMENT1b","nonreaders","trial",10,2091.6,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3954",3941,6089394,"EXPERIMENT1b","nonreaders","trial",11,7447.8,1,1,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3955",3952,6089394,"EXPERIMENT1beasy","nonreaders","trial",11,2451.8,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3956",3939,6089394,"EXPERIMENT1beasy","nonreaders","trial",12,2632.2,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3957",3955,6089394,"EXPERIMENT1b","nonreaders","trial",12,2254.2,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3958",3953,6089394,"EXPERIMENT1beasy","nonreaders","trial",13,10305.6,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3959",3956,6089394,"EXPERIMENT1b","nonreaders","trial",13,2122.2,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3960",3940,6089394,"EXPERIMENT1beasy","nonreaders","trial",14,2372.5,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3961",3945,6089394,"EXPERIMENT1b","nonreaders","trial",14,1539.3,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3962",3946,6089394,"EXPERIMENT1beasy","nonreaders","trial",15,1430,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3963",3959,6089394,"EXPERIMENT1b","nonreaders","trial",15,2714.8,1,0,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3964",3943,6089394,"EXPERIMENT1beasy","nonreaders","trial",16,4528.5,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3965",3970,6089394,"EXPERIMENT1b","nonreaders","trial",16,1661.8,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3966",3957,6089394,"EXPERIMENT1beasy","nonreaders","trial",17,3539.5,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3967",3971,6089394,"EXPERIMENT1b","nonreaders","trial",17,2251.1,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3968",3938,6089394,"EXPERIMENT1beasy","nonreaders","trial",18,2268.2,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3969",3973,6089394,"EXPERIMENT1b","nonreaders","trial",18,3882.8,1,0,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3970",3944,6089394,"EXPERIMENT1beasy","nonreaders","trial",19,1745.4,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3971",3974,6089394,"EXPERIMENT1b","nonreaders","trial",19,2981.2,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3972",3935,6089394,"EXPERIMENT1beasy","nonreaders","trial",20,3154.5,1,1,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3973",3967,6089394,"EXPERIMENT1b","nonreaders","trial",20,4371.2,1,0,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3974",3950,6089394,"EXPERIMENT1beasy","nonreaders","trial",21,2500.5,1,1,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3975",3954,6089394,"EXPERIMENT1b","nonreaders","trial",21,2277,1,1,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3976",3947,6089394,"EXPERIMENT1beasy","nonreaders","trial",22,4619.6,1,1,"neutral","neutral","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3977",3968,6089394,"EXPERIMENT1b","nonreaders","trial",22,2840.3,1,1,"valid","valid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3978",3948,6089394,"EXPERIMENT1beasy","nonreaders","trial",23,2056.8,1,1,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3979",3969,6089394,"EXPERIMENT1b","nonreaders","trial",23,1612.7,1,1,"invalid","invalid","nonreaders","nonreaders","piano",2.222222222,5.555555556,1.714285714,4.142857143,4.666666667,3.444444444
"3980",4018,6089395,"EXPERIMENT1b","nonreaders","trial",1,1431.2,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3981",4023,6089395,"EXPERIMENT1beasy","nonreaders","trial",1,2260.9,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3982",4011,6089395,"EXPERIMENT1b","nonreaders","trial",2,2307.9,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3983",4015,6089395,"EXPERIMENT1beasy","nonreaders","trial",2,2449.6,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3984",4016,6089395,"EXPERIMENT1beasy","nonreaders","trial",3,2466.6,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3985",4021,6089395,"EXPERIMENT1b","nonreaders","trial",3,3448.5,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3986",4013,6089395,"EXPERIMENT1beasy","nonreaders","trial",4,2555.7,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3987",4022,6089395,"EXPERIMENT1b","nonreaders","trial",4,2739.4,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3988",4002,6089395,"EXPERIMENT1beasy","nonreaders","trial",5,2106.5,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3989",4020,6089395,"EXPERIMENT1b","nonreaders","trial",5,1634,1,0,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3990",3994,6089395,"EXPERIMENT1beasy","nonreaders","trial",6,1898.7,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3991",4007,6089395,"EXPERIMENT1b","nonreaders","trial",6,2661.4,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3992",4000,6089395,"EXPERIMENT1beasy","nonreaders","trial",7,2261.6,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3993",4008,6089395,"EXPERIMENT1b","nonreaders","trial",7,2659.8,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3994",3999,6089395,"EXPERIMENT1beasy","nonreaders","trial",8,1393.2,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3995",4001,6089395,"EXPERIMENT1b","nonreaders","trial",8,2884.3,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3996",3984,6089395,"EXPERIMENT1beasy","nonreaders","trial",9,2401.3,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3997",3991,6089395,"EXPERIMENT1b","nonreaders","trial",9,1867.4,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3998",3985,6089395,"EXPERIMENT1beasy","nonreaders","trial",10,2175.5,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"3999",3992,6089395,"EXPERIMENT1b","nonreaders","trial",10,3175,1,0,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4000",3980,6089395,"EXPERIMENT1beasy","nonreaders","trial",11,2205.4,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4001",3993,6089395,"EXPERIMENT1b","nonreaders","trial",11,2027.5,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4002",3986,6089395,"EXPERIMENT1beasy","nonreaders","trial",12,1911.9,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4003",4019,6089395,"EXPERIMENT1b","nonreaders","trial",12,2254.2,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4004",3981,6089395,"EXPERIMENT1beasy","nonreaders","trial",13,1668.2,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4005",4017,6089395,"EXPERIMENT1b","nonreaders","trial",13,2659.6,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4006",4003,6089395,"EXPERIMENT1beasy","nonreaders","trial",14,1203,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4007",4024,6089395,"EXPERIMENT1b","nonreaders","trial",14,2748.3,1,0,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4008",4004,6089395,"EXPERIMENT1beasy","nonreaders","trial",15,1616.5,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4009",4014,6089395,"EXPERIMENT1b","nonreaders","trial",15,2120.5,1,0,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4010",4006,6089395,"EXPERIMENT1beasy","nonreaders","trial",16,1020.3,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4011",4025,6089395,"EXPERIMENT1b","nonreaders","trial",16,2949.3,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4012",3995,6089395,"EXPERIMENT1beasy","nonreaders","trial",17,1189.1,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4013",4010,6089395,"EXPERIMENT1b","nonreaders","trial",17,1398.6,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
